"Regencell Bioscience Holdings Limited Ordinary Shares","RGC","NYSE","stock","USD"
"RGC Resources Inc. Common Stock","RGCO","NYSE","stock","USD"
"Repligen Corporation Common Stock","RGEN","NYSE","stock","USD"
"The Real Good Food Company Inc. Class A Common Stock","RGF","NYSE","stock","USD"
"Royal Gold Inc. Common Stock","RGLD","NYSE","stock","USD"
"Regulus Therapeutics Inc. Common Stock","RGLS","NYSE","stock","USD"
"REGENXBIO Inc. Common Stock","RGNX","NYSE","stock","USD"
"Resources Connection Inc. Common Stock","RGP","NYSE","stock","USD"
"Sturm Ruger & Company Inc. Common Stock","RGR","NYSE","stock","USD"
"Regis Corporation Common Stock","RGS","NYSE","stock","USD"
"Royce Global Value Trust Inc. Common Stock","RGT","NYSE","stock","USD"
"Rigetti Computing Inc. Common Stock","RGTI","NYSE","stock","USD"
"Rigetti Computing Inc. Warrants","RGTIW","NYSE","stock","USD"
"RH Common Stock","RH","NYSE","stock","USD"
"Regional Health Properties Inc. Common Stock","RHE","NYSE","stock","USD"
"Regional Health Properties Inc. 10.875% Series A Cumulative Redeemable Preferred Stock","RHE^A","NYSE","stock","USD"
"Robert Half International Inc. Common Stock","RHI","NYSE","stock","USD"
"Ryman Hospitality Properties Inc. (REIT)","RHP","NYSE","stock","USD"
"RiceBran Technologies Common Stock","RIBT","NYSE","stock","USD"
"RCI Hospitality Holdings Inc. Common Stock","RICK","NYSE","stock","USD"
"Lordstown Motors Corp. Class A Common Stock","RIDE","NYSE","stock","USD"
"Transocean Ltd (Switzerland) Common Stock","RIG","NYSE","stock","USD"
"Rigel Pharmaceuticals Inc. Common Stock","RIGL","NYSE","stock","USD"
"B. Riley Financial Inc. Common Stock","RILY","NYSE","stock","USD"
"B. Riley Financial Inc. 5.00% Senior Notes due 2026","RILYG","NYSE","stock","USD"
"B. Riley Financial Inc. 5.50% Senior Notes Due 2026","RILYK","NYSE","stock","USD"
"B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001","RILYL","NYSE","stock","USD"
"B. Riley Financial Inc. 6.375% Senior Notes due 2025","RILYM","NYSE","stock","USD"
"B. Riley Financial Inc. 6.50% Senior Notes Due 2026","RILYN","NYSE","stock","USD"
"B. Riley Financial Inc. 6.75% Senior Notes due 2024","RILYO","NYSE","stock","USD"
"B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock","RILYP","NYSE","stock","USD"
"B. Riley Financial Inc. 6.00% Senior Notes Due 2028","RILYT","NYSE","stock","USD"
"B. Riley Financial Inc. 5.25% Senior Notes due 2028","RILYZ","NYSE","stock","USD"
"Rio Tinto Plc Common Stock","RIO","NYSE","stock","USD"
"Riot Platforms Inc. Common Stock","RIOT","NYSE","stock","USD"
"Rithm Capital Corp. Common Stock","RITM","NYSE","stock","USD"
"Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","RITM^A","NYSE","stock","USD"
"Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","RITM^B","NYSE","stock","USD"
"Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","RITM^C","NYSE","stock","USD"
"Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock","RITM^D","NYSE","stock","USD"
"RiverNorth Opportunities Fund Inc. Common Stock","RIV","NYSE","stock","USD"
"RiverNorth Opportunities Fund Inc. 6.00% Series A Perpetual Preferred Stock","RIV^A","NYSE","stock","USD"
"Rivian Automotive Inc. Class A Common Stock","RIVN","NYSE","stock","USD"
"Jackson Acquisition Company Class A Common Stock","RJAC","NYSE","stock","USD"
"Raymond James Financial Inc. Common Stock","RJF","NYSE","stock","USD"
"Raymond James Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 6.75% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock","RJF^A","NYSE","stock","USD"
"Raymond James Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock","RJF^B","NYSE","stock","USD"
"Arcadia Biosciences Inc. Common Stock","RKDA","NYSE","stock","USD"
"Rocket Lab USA Inc. Common Stock","RKLB","NYSE","stock","USD"
"Rockley Photonics Holdings Limited Ordinary Shares","RKLY","NYSE","stock","USD"
"Rocket Companies Inc. Class A Common Stock","RKT","NYSE","stock","USD"
"Rocket Internet Growth Opportunities Corp. Class A Ordinary Shares","RKTA","NYSE","stock","USD"
"Ralph Lauren Corporation Common Stock","RL","NYSE","stock","USD"
"Relay Therapeutics Inc. Common Stock","RLAY","NYSE","stock","USD"
"Radiant Logistics Inc. Common Stock","RLGT","NYSE","stock","USD"
"RLI Corp. Common Stock (DE)","RLI","NYSE","stock","USD"
"RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value","RLJ","NYSE","stock","USD"
"RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares","RLJ^A","NYSE","stock","USD"
"Relmada Therapeutics Inc. Common Stock","RLMD","NYSE","stock","USD"
"Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest","RLTY","NYSE","stock","USD"
"RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share","RLX","NYSE","stock","USD"
"Rallybio Corporation Common Stock","RLYB","NYSE","stock","USD"
"Regional Management Corp. Common Stock","RM","NYSE","stock","USD"
"RE/MAX Holdings Inc. Class A Common Stock","RMAX","NYSE","stock","USD"
"Richmond Mutual Bancorporation Inc. Common Stock","RMBI","NYSE","stock","USD"
"RumbleOn Inc. Class B Common Stock","RMBL","NYSE","stock","USD"
"Rambus Inc. Common Stock","RMBS","NYSE","stock","USD"
"Rocky Mountain Chocolate Factory Inc. Common Stock","RMCF","NYSE","stock","USD"
"ResMed Inc. Common Stock","RMD","NYSE","stock","USD"
"Ra Medical Systems Inc. Common Stock","RMED","NYSE","stock","USD"
"RMG Acquisition Corp. III Class A Ordinary Shares","RMGC","NYSE","stock","USD"
"RMG Acquisition Corp. III Unit","RMGCU","NYSE","stock","USD"
"RMG Acquisition Corp. III Warrant","RMGCW","NYSE","stock","USD"
"RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock","RMI","NYSE","stock","USD"
"RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock","RMM","NYSE","stock","USD"
"RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock","RMMZ","NYSE","stock","USD"
"Rimini Street Inc. (DE) Common Stock","RMNI","NYSE","stock","USD"
"RiverNorth Capital and Income Fund 5.875%% Series A Term Preferred Stock $0.0001 par value per share","RMPL^","NYSE","stock","USD"
"The RMR Group Inc. Class A Common Stock","RMR","NYSE","stock","USD"
"Royce Micro-Cap Trust Inc. Common Stock","RMT","NYSE","stock","USD"
"Rockwell Medical Inc. Common Stock","RMTI","NYSE","stock","USD"
"Avidity Biosciences Inc. Common Stock","RNA","NYSE","stock","USD"
"TransCode Therapeutics Inc. Common Stock","RNAZ","NYSE","stock","USD"
"Mount Rainier Acquisition Corp. Common Stock","RNER","NYSE","stock","USD"
"Mount Rainier Acquisition Corp. Warrant","RNERW","NYSE","stock","USD"
"RingCentral Inc. Class A Common Stock","RNG","NYSE","stock","USD"
"Ranger Energy Services Inc. Class A Common Stock","RNGR","NYSE","stock","USD"
"Renalytix plc American Depositary Shares","RNLX","NYSE","stock","USD"
"Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares","RNP","NYSE","stock","USD"
"RenaissanceRe Holdings Ltd. Common Stock","RNR","NYSE","stock","USD"
"RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share","RNR^F","NYSE","stock","USD"
"RenaissanceRe Holdings Ltd. Depositary Shares each representing a 1/1000th interest in a share of 4.20% Series G Preference Shares","RNR^G","NYSE","stock","USD"
"Renasant Corporation Common Stock","RNST","NYSE","stock","USD"
"ReNew Energy Global plc Class A Ordinary Shares","RNW","NYSE","stock","USD"
"ReNew Energy Global plc Warrant","RNWWW","NYSE","stock","USD"
"RenovoRx Inc. Common Stock","RNXT","NYSE","stock","USD"
"Construction Partners Inc. Class A Common Stock","ROAD","NYSE","stock","USD"
"ROC Energy Acquisition Corp. Common Stock","ROC","NYSE","stock","USD"
"ROC Energy Acquisition Corp. Rights","ROCAR","NYSE","stock","USD"
"Ranger Oil Corporation Class A Common Stock","ROCC","NYSE","stock","USD"
"Roth CH Acquisition IV Co. Common Stock","ROCG","NYSE","stock","USD"
"Roth CH Acquisition IV Co. Unit","ROCGU","NYSE","stock","USD"
"Roth CH Acquisition IV Co. Warrant","ROCGW","NYSE","stock","USD"
"Gibraltar Industries Inc. Common Stock","ROCK","NYSE","stock","USD"
"Roth CH Acquisition V Co. Common Stock","ROCL","NYSE","stock","USD"
"Rogers Corporation Common Stock","ROG","NYSE","stock","USD"
"Retail Opportunity Investments Corp. Common Stock (MD)","ROIC","NYSE","stock","USD"
"Roivant Sciences Ltd. Common Shares","ROIV","NYSE","stock","USD"
"Roivant Sciences Ltd. Warrant","ROIVW","NYSE","stock","USD"
"Rockwell Automation Inc. Common Stock","ROK","NYSE","stock","USD"
"Roku Inc. Class A Common Stock","ROKU","NYSE","stock","USD"
"Rollins Inc. Common Stock","ROL","NYSE","stock","USD"
"Rice Acquisition Corp. II Class A Ordinary Shares","RONI","NYSE","stock","USD"
"Root Inc. Class A Common Stock","ROOT","NYSE","stock","USD"
"Roper Technologies Inc. Common Stock","ROP","NYSE","stock","USD"
"Rose Hill Acquisition Corporation Class A Ordinary Shares","ROSE","NYSE","stock","USD"
"Rose Hill Acquisition Corporation Warrant","ROSEW","NYSE","stock","USD"
"Ross Acquisition Corp II Class A Ordinary Shares","ROSS","NYSE","stock","USD"
"Ross Stores Inc. Common Stock","ROST","NYSE","stock","USD"
"Rover Group Inc. Class A Common Stock","ROVR","NYSE","stock","USD"
"Repay Holdings Corporation Class A Common Stock","RPAY","NYSE","stock","USD"
"Rapid7 Inc. Common Stock","RPD","NYSE","stock","USD"
"Reneo Pharmaceuticals Inc. Common Stock","RPHM","NYSE","stock","USD"
"Rapid Micro Biosystems Inc. Class A Common Stock","RPID","NYSE","stock","USD"
"RPM International Inc. Common Stock","RPM","NYSE","stock","USD"
"Royalty Pharma plc Class A Ordinary Shares","RPRX","NYSE","stock","USD"
"RPT Realty Common Stock","RPT","NYSE","stock","USD"
"RPT Realty 7.25%","RPT^D","NYSE","stock","USD"
"Repare Therapeutics Inc. Common Shares","RPTX","NYSE","stock","USD"
"Cohen & Steers Quality Income Realty Fund Inc Common Shares","RQI","NYSE","stock","USD"
"Rigel Resource Acquisition Corp. Class A Ordinary Shares","RRAC","NYSE","stock","USD"
"Red River Bancshares Inc. Common Stock","RRBI","NYSE","stock","USD"
"Range Resources Corporation Common Stock","RRC","NYSE","stock","USD"
"Red Robin Gourmet Burgers Inc. Common Stock","RRGB","NYSE","stock","USD"
"Red Rock Resorts Inc. Class A Common Stock","RRR","NYSE","stock","USD"
"Regal Rexnord Corporation Common Stock","RRX","NYSE","stock","USD"
"Reliance Steel & Aluminum Co. Common Stock (DE)","RS","NYSE","stock","USD"
"RiverNorth Capital and Income Fund Common Stock","RSF","NYSE","stock","USD"
"Republic Services Inc. Common Stock","RSG","NYSE","stock","USD"
"Rush Street Interactive Inc. Class A Common Stock","RSI","NYSE","stock","USD"
"Riskified Ltd. Class A Ordinary Shares","RSKD","NYSE","stock","USD"
"ReShape Lifesciences Inc. Common Stock","RSLS","NYSE","stock","USD"
"Research Solutions Inc Common Stock","RSSS","NYSE","stock","USD"
"Reservoir Media Inc. Common Stock","RSVR","NYSE","stock","USD"
"Reservoir Media Inc. Warrant","RSVRW","NYSE","stock","USD"
"Baijiayun Group Ltd. Class A Ordinary Shares","RTC","NYSE","stock","USD"
"The Necessity Retail REIT Inc. Class A Common Stock","RTL","NYSE","stock","USD"
"The Necessity Retail REIT Inc. 7.375% Series C Cumulative Redeemable Preferred Stock","RTLPO","NYSE","stock","USD"
"The Necessity Retail REIT Inc. 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock","RTLPP","NYSE","stock","USD"
"Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares)","RTO","NYSE","stock","USD"
"Raytheon Technologies Corporation Common Stock","RTX","NYSE","stock","USD"
"Rubius Therapeutics Inc. Common Stock","RUBY","NYSE","stock","USD"
"Rumble Inc. Class A Common Stock","RUM","NYSE","stock","USD"
"Rumble Inc. Warrant","RUMBW","NYSE","stock","USD"
"Sunrun Inc. Common Stock","RUN","NYSE","stock","USD"
"Rush Enterprises Inc. Common Stock Cl A","RUSHA","NYSE","stock","USD"
"Rush Enterprises Inc. Class B","RUSHB","NYSE","stock","USD"
"Ruth's Hospitality Group Inc. Common Stock","RUTH","NYSE","stock","USD"
"RVL Pharmaceuticals plc Ordinary Shares","RVLP","NYSE","stock","USD"
"Revolve Group Inc. Class A Common Stock","RVLV","NYSE","stock","USD"
"Revolution Medicines Inc. Common Stock","RVMD","NYSE","stock","USD"
"Revance Therapeutics Inc. Common Stock","RVNC","NYSE","stock","USD"
"Retractable Technologies Inc. Common Stock","RVP","NYSE","stock","USD"
"Reviva Pharmaceuticals Holdings Inc. Common Stock","RVPH","NYSE","stock","USD"
"Reviva Pharmaceuticals Holdings Inc. Warrants","RVPHW","NYSE","stock","USD"
"Riverview Bancorp Inc Common Stock","RVSB","NYSE","stock","USD"
"Rail Vision Ltd. Ordinary Share","RVSN","NYSE","stock","USD"
"Rail Vision Ltd. Warrant","RVSNW","NYSE","stock","USD"
"Royce Value Trust Inc. Common Stock","RVT","NYSE","stock","USD"
"Ryvyl Inc. Common Stock","RVYL","NYSE","stock","USD"
"Runway Growth Finance Corp. Common Stock","RWAY","NYSE","stock","USD"
"Runway Growth Finance Corp. 7.50% Notes due 2027","RWAYL","NYSE","stock","USD"
"Runway Growth Finance Corp. 8.00% Notes due 2027","RWAYZ","NYSE","stock","USD"
"ReWalk Robotics Ltd. Ordinary Shares","RWLK","NYSE","stock","USD"
"Redwoods Acquisition Corp. Common Stock","RWOD","NYSE","stock","USD"
"Redwoods Acquisition Corp. Unit","RWODU","NYSE","stock","USD"
"Redwoods Acquisition Corp. Warrants","RWODW","NYSE","stock","USD"
"Redwood Trust Inc. Common Stock","RWT","NYSE","stock","USD"
"Prometheus Biosciences Inc. Common Stock","RXDX","NYSE","stock","USD"
"RXO Inc. Common Stock","RXO","NYSE","stock","USD"
"Recursion Pharmaceuticals Inc. Class A Common Stock","RXRX","NYSE","stock","USD"
"RxSight Inc. Common Stock","RXST","NYSE","stock","USD"
"Rackspace Technology Inc. Common Stock","RXT","NYSE","stock","USD"
"Royal Bank Of Canada Common Stock","RY","NYSE","stock","USD"
"Royal Bank Of Canada 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Shares Series C-2","RY^T","NYSE","stock","USD"
"Ryanair Holdings plc American Depositary Shares","RYAAY","NYSE","stock","USD"
"Rayonier Advanced Materials Inc. Common Stock","RYAM","NYSE","stock","USD"
"Ryan Specialty Holdings Inc. Class A Common Stock","RYAN","NYSE","stock","USD"
"Ryerson Holding Corporation Common Stock","RYI","NYSE","stock","USD"
"Rayonier Inc. REIT Common Stock","RYN","NYSE","stock","USD"
"Rhythm Pharmaceuticals Inc. Common Stock","RYTM","NYSE","stock","USD"
"Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056","RZB","NYSE","stock","USD"
"Reinsurance Group of America Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052","RZC","NYSE","stock","USD"
"Rezolute Inc. Common Stock (NV)","RZLT","NYSE","stock","USD"
"SentinelOne Inc. Class A Common Stock","S","NYSE","stock","USD"
"Seabridge Gold Inc. Ordinary Shares (Canada)","SA","NYSE","stock","USD"
"Sabre Corporation Common Stock","SABR","NYSE","stock","USD"
"Sabre Corporation 6.50% Series A Mandatory Convertible Preferred Stock","SABRP","NYSE","stock","USD"
"SAB Biotherapeutics Inc. Common Stock","SABS","NYSE","stock","USD"
"SAB Biotherapeutics Inc. Warrant","SABSW","NYSE","stock","USD"
"Sachem Capital Corp. 6.875% Notes due 2024","SACC","NYSE","stock","USD"
"Sachem Capital Corp. Common Shares","SACH","NYSE","stock","USD"
"Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock","SACH^A","NYSE","stock","USD"
"Safehold Inc. Common Stock","SAFE","NYSE","stock","USD"
"Safety Insurance Group Inc. Common Stock","SAFT","NYSE","stock","USD"
"Sagaliam Acquisition Corp. Class A Common Stock","SAGA","NYSE","stock","USD"
"Sage Therapeutics Inc. Common Stock","SAGE","NYSE","stock","USD"
"Sonic Automotive Inc. Common Stock","SAH","NYSE","stock","USD"
"SAI.TECH Global Corporation Class A Ordinary Shares","SAI","NYSE","stock","USD"
"Saia Inc. Common Stock","SAIA","NYSE","stock","USD"
"SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock","SAIC","NYSE","stock","USD"
"SAI.TECH Global Corporation Warrant","SAITW","NYSE","stock","USD"
"Saratoga Investment Corp 8.00% Notes due 2027","SAJ","NYSE","stock","USD"
"Salisbury Bancorp Inc. Common Stock","SAL","NYSE","stock","USD"
"Salem Media Group Inc. Class A Common Stock","SALM","NYSE","stock","USD"
"Boston Beer Company Inc. (The) Common Stock","SAM","NYSE","stock","USD"
"Schultze Special Purpose Acquisition Corp. II Class A Common Stock","SAMA","NYSE","stock","USD"
"Schultze Special Purpose Acquisition Corp. II Units","SAMAU","NYSE","stock","USD"
"Schultze Special Purpose Acquisition Corp. II Warrant","SAMAW","NYSE","stock","USD"
"Silvercrest Asset Management Group Inc. Class A Common Stock","SAMG","NYSE","stock","USD"
"Banco Santander S.A. Sponsored ADR (Spain)","SAN","NYSE","stock","USD"
"Sana Biotechnology Inc. Common Stock","SANA","NYSE","stock","USD"
"Sandstorm Gold Ltd. Ordinary Shares (Canada)","SAND          ","NYSE","stock","USD"
"Sangoma Technologies Corporation Common Shares","SANG","NYSE","stock","USD"
